,Entity,Iteration,Probability,Relation,Value
3533,concept:coach:phil_kessel,850,0.9999961853027344,concept:athleteplaysforteam,concept:sportsteam:boston_bruins
3534,concept:athlete:rob_niedermayer,850,0.9994690369969572,concept:athleteplaysforteam,concept:sportsteam:mighty_ducks_of_anaheim
3535,concept:athlete:rob_niedermayer,850,0.969,concept:athleteplayssport,concept:sport:basketball
3536,concept:athlete:j_j__redick,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:magic
3537,concept:athlete:j_j__redick,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3538,concept:athlete:gary_payton,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3539,concept:athlete:brian_lawrence,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3540,concept:athlete:farmar,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers
3541,concept:athlete:farmar,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
3542,concept:athlete:don_newcombe,850,1.0,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers
3543,concept:athlete:don_newcombe,850,1.0,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
3544,concept:athlete:don_newcombe,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3545,concept:athlete:don_newcombe,850,1.0,concept:athleteplayssport,concept:sport:basketball
3546,concept:athlete:johan_petro,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3547,concept:athlete:antonio_bastardo,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3548,concept:athlete:antonio_bastardo,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3549,concept:athlete:dwight_howard,850,1.0,concept:athleteledsportsteam,concept:sportsteam:magic
3550,concept:athlete:dwight_howard,850,1.0,concept:athleteplaysforteam,concept:sportsteam:magic
3551,concept:athlete:dwight_howard,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3552,concept:athlete:dwight_howard,850,0.9685,concept:athleteplayssport,concept:sport:baseball
3553,concept:athlete:drew_carpenter,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3554,concept:athlete:artest,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:kings_point_mariners
3555,concept:athlete:roger_federer,850,1.0,concept:athleteplayssport,concept:sport:tennis
3556,concept:athlete:jim_courier,850,0.9375,concept:athleteplayssport,concept:sport:tennis
3557,concept:athlete:brodie_croyle,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:kansas_city_chiefs
3558,concept:athlete:brodie_croyle,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3559,concept:athlete:brodie_croyle,850,0.907,concept:athleteplayssport,concept:sport:football
3560,concept:athlete:kyle_gunderson,850,0.991,concept:athleteplayssport,concept:sport:baseball
3561,concept:athlete:anthony_roberson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3562,concept:athlete:carl_landry,850,1.0,concept:athleteledsportsteam,concept:sportsteam:houston_rockets
3563,concept:athlete:carl_landry,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:houston_rockets
3564,concept:athlete:clemens,850,0.958120332913115,concept:athleteplaysforteam,concept:sportsteam:yankees
3565,concept:athlete:clemens,850,0.9999330075987172,concept:athleteplayssport,concept:sport:baseball
3566,concept:athlete:brian_elliott,850,0.9999999950849905,concept:athleteplaysforteam,concept:sportsteam:ottawa_senators
3567,concept:athlete:mickael_gelabale,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3568,concept:athlete:hansel_izquierdo,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3569,concept:athlete:brian_moran,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3570,concept:athlete:mat_latos,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3571,concept:athlete:corliss_williamson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3572,concept:athlete:brent_leach,850,0.9999715717789003,concept:athleteplayssport,concept:sport:baseball
3573,concept:athlete:felix_trinidad,850,1.0,concept:athleteplayssport,concept:sport:boxing
3574,concept:athlete:longoria,850,0.9992608600979386,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays
3575,concept:athlete:justin_masterson,850,0.999125,concept:athleteplaysinleague,concept:sportsleague:mlb
3576,concept:athlete:justin_masterson,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
3577,concept:athlete:turkoglu,850,1.0,concept:athleteledsportsteam,concept:sportsteam:magic
3578,concept:athlete:turkoglu,850,0.9999999840958587,concept:athleteplaysforteam,concept:sportsteam:magic
3579,concept:athlete:turkoglu,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3580,concept:athlete:sabathia,850,0.99609375,concept:athleteledsportsteam,concept:sportsteam:milwaukee_brewers
3581,concept:athlete:sabathia,850,0.99993896484375,concept:athleteplaysforteam,concept:sportsteam:milwaukee_brewers
3582,concept:athlete:bryan_mccabe,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:manchester_united
3583,concept:athlete:nenad_krstic,850,0.9999999952405273,concept:athleteledsportsteam,concept:sportsteam:alabama_st_hornets
3584,concept:athlete:jordan_de_jong,850,0.984375,concept:athleteplayssport,concept:sport:baseball
3585,concept:athlete:jerryd_bayless,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:trail_blazers
3586,concept:athlete:jason_windsor,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3587,concept:athlete:jonathon_niese,850,0.9955,concept:athleteplayssport,concept:sport:baseball
3588,concept:athlete:jon_niese,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3589,concept:athlete:jake_tsakalidis,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3590,concept:athlete:esmerling_vasquez,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3591,concept:athlete:paul_millsap,850,1.0,concept:athleteledsportsteam,concept:sportsteam:utah_jazz
3592,concept:athlete:paul_millsap,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3593,concept:athlete:stafford,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:buffalo_sabres
3594,concept:athlete:graham_taylor,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3595,concept:athlete:doug_fister,850,1.0,concept:athleteplayssport,concept:sport:baseball
3596,concept:athlete:nerio_rodriguez,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3597,concept:athlete:samuel_deduno,850,1.0,concept:athleteplayssport,concept:sport:baseball
3598,concept:athlete:brian_brohm,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:green_bay_packers
3599,concept:athlete:brian_brohm,850,0.9770000007666206,concept:athleteplaysinleague,concept:sportsleague:nfl
3600,concept:athlete:brian_brohm,850,0.911,concept:athleteplayssport,concept:sport:hockey
3601,concept:athlete:brandon_rush,850,0.969,concept:athleteplayssport,concept:sport:basketball
3602,concept:athlete:magic_johnson,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
3603,concept:athlete:t_j__ford,850,1.0,concept:athleteledsportsteam,concept:sportsteam:milwaukee_bucks
3604,concept:athlete:t_j__ford,850,0.9765000015862745,concept:athleteplaysinleague,concept:sportsleague:nba
3605,concept:athlete:t_j__ford,850,0.911,concept:athleteplayssport,concept:sport:basketball
3606,concept:athlete:triple_h,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3607,concept:athlete:the_rock,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3608,concept:athlete:luther_hackman,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3609,concept:athlete:robby_naish,850,1.0,concept:athleteplayssport,concept:sport:sailing
3610,concept:athlete:big_show,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3611,concept:athlete:darrell_green,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:washington_redskins
3612,concept:athlete:todd_redmond,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3613,concept:athlete:brett_wallace,850,0.947,concept:athleteplaysinleague,concept:sportsleague:nfl
3614,concept:athlete:brett_wallace,850,0.907,concept:athleteplayssport,concept:sport:football
3615,concept:athlete:renteria,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves
3616,concept:athlete:anthony_morrow,850,0.963,concept:athleteplayssport,concept:sport:basketball
3617,concept:athlete:steve_austin,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3618,concept:athlete:dustin_richardson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3619,concept:athlete:o_j_simpson,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3620,concept:athlete:o_j_simpson,850,0.97675,concept:athleteplayssport,concept:sport:football
3621,concept:athlete:holliday,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:lsu
3622,concept:athlete:matt_kenseth,850,0.96875,concept:athleteplaysinleague,concept:sportsleague:nascar
3623,concept:athlete:udonis_haslem,850,1.0,concept:athleteledsportsteam,concept:sportsteam:miami_heat
3624,concept:athlete:udonis_haslem,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:miami_heat
3625,concept:athlete:drew_anderson,850,0.9995,concept:athleteplayssport,concept:sport:baseball
3626,concept:athlete:cesar_ramos,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3627,concept:athlete:donnie_veal,850,1.0,concept:athleteplayssport,concept:sport:baseball
3628,concept:athlete:marko_jaric,850,0.9375000117213783,concept:athleteplaysforteam,concept:sportsteam:minnesota_timberwolves
3629,concept:athlete:masa_kobayashi,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3630,concept:athlete:jackie_gayda,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3631,concept:athlete:abdul_jabbar,850,0.9375,concept:athleteplayssport,concept:sport:basketball
3632,concept:athlete:sinorice_moss,850,0.95,concept:athleteplaysinleague,concept:sportsleague:ncaa
3633,concept:athlete:craig_morton,850,0.953,concept:athleteplaysinleague,concept:sportsleague:nfl
3634,concept:athlete:craig_morton,850,0.907,concept:athleteplayssport,concept:sport:football
3635,concept:athlete:hulk_hogan,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3636,concept:athlete:matt_joyce,850,0.99425,concept:athleteplaysinleague,concept:sportsleague:mlb
3637,concept:athlete:matt_joyce,850,0.9685,concept:athleteplayssport,concept:sport:baseball
3638,concept:athlete:favre,850,1.0,concept:athleteledsportsteam,concept:sportsteam:green_bay_packers
3639,concept:athlete:favre,850,0.968716671365463,concept:athleteplaysinleague,concept:sportsleague:nfl
3640,concept:athlete:favre,850,0.907,concept:athleteplayssport,concept:sport:football
3641,concept:athlete:seve_ballesteros,850,0.996114061226779,concept:athleteplayssport,concept:sport:golf
3642,concept:athlete:limas_sweed,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers
3643,concept:athlete:evan_reed,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3644,concept:athlete:anthony_smith,850,0.947,concept:athleteplaysinleague,concept:sportsleague:nfl
3645,concept:athlete:anthony_smith,850,0.907,concept:athleteplayssport,concept:sport:football
3646,concept:athlete:jordan_zimmermann,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
3647,concept:athlete:ken_venturi,850,1.0,concept:athleteplayssport,concept:sport:golf
3648,concept:athlete:kasey_kahne,850,0.96875,concept:athleteplaysinleague,concept:sportsleague:nascar
3649,concept:athlete:francisley_bueno,850,0.996375,concept:athleteplayssport,concept:sport:baseball
3650,concept:athlete:corey_young,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3651,concept:athlete:carlos_rosa,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
3652,concept:athlete:tom_jackson,850,0.96875,concept:athleteplayssport,concept:sport:golf
3653,concept:athlete:pat_rafter,850,1.0,concept:athleteplayssport,concept:sport:tennis
3654,concept:athlete:angel_williams,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3655,concept:athlete:cheik_samb,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3656,concept:athlete:delhomme,850,0.9735,concept:athleteplaysinleague,concept:sportsleague:nfl
3657,concept:athlete:delhomme,850,0.907,concept:athleteplayssport,concept:sport:football
3658,concept:athlete:terry_glenn,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys
3659,concept:athlete:katsuhiko_maekawa,850,0.9955,concept:athleteplayssport,concept:sport:baseball
3660,concept:athlete:iverson,850,1.0,concept:athleteledsportsteam,concept:sportsteam:pistons
3661,concept:athlete:iverson,850,1.0,concept:athleteplaysforteam,concept:sportsteam:pistons
3662,concept:athlete:iverson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3663,concept:athlete:iverson,850,1.0,concept:athleteplayssport,concept:sport:basketball
3664,concept:athlete:sprewell,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:knicks
3665,concept:athlete:brett_farve,850,0.953,concept:athleteplaysinleague,concept:sportsleague:nfl
3666,concept:athlete:brett_farve,850,0.907,concept:athleteplayssport,concept:sport:football
3667,concept:athlete:edwin_moses,850,1.0,concept:athleteplayssport,concept:sport:track_and_field
3668,concept:athlete:lleyton_hewitt,850,0.984375,concept:athleteplayssport,concept:sport:tennis
3669,concept:athlete:halladay,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:blue_jays
3670,concept:athlete:halladay,850,0.948,concept:athleteplaysinleague,concept:sportsleague:mlb
3671,concept:athlete:gordan_giricek,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3672,concept:athlete:tyson_gay,850,1.0,concept:athleteplayssport,concept:sport:track
3673,concept:athlete:bauer,850,0.963,concept:athleteplaysinleague,concept:sportsleague:mlb
3674,concept:athlete:hector_rondon,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3675,concept:athlete:carl_edwards,850,0.984375,concept:athleteplaysinleague,concept:sportsleague:nascar
3676,concept:athlete:lindsey_hunter,850,1.0,concept:athleteledsportsteam,concept:sportsteam:detroit_pistons
3677,concept:male:don_drysdale,850,0.9670000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
3678,concept:male:don_drysdale,850,0.9685,concept:athleteplayssport,concept:sport:baseball
3679,concept:athlete:narciso_elvira,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3680,concept:athlete:darrent_williams,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:broncos
3681,concept:athlete:henry_sosa,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3682,concept:athlete:mehmet_okur,850,0.9376834387815124,concept:athleteledsportsteam,concept:sportsteam:utah_jazz
3683,concept:athlete:mehmet_okur,850,0.9990234376827046,concept:athleteplaysforteam,concept:sportsteam:utah_jazz
3684,concept:athlete:mehmet_okur,850,0.9815,concept:athleteplayssport,concept:sport:basketball
3685,concept:athlete:jenrry_mejia,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3686,concept:athlete:plaxico,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:ny_giants
3687,concept:athlete:najeh_davenport,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers
3688,concept:athlete:jacob_turner,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3689,concept:athlete:logan_ondrusek,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3690,concept:athlete:tom_clark,850,0.96875,concept:athleteplayssport,concept:sport:golf
3691,concept:athlete:amir_johnson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3692,concept:athlete:morgan_brinson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3693,concept:athlete:stacy_keibler,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3694,concept:athlete:justin_thomas,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3695,concept:athlete:josh_childress,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3696,concept:athlete:brian_scalabrine,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3697,concept:athlete:felix_ventura,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3698,concept:athlete:kurt_angle,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3699,concept:athlete:joe_calzaghe,850,1.0,concept:athleteplayssport,concept:sport:boxing
3700,concept:athlete:pele,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:brazil
3701,concept:athlete:pele,850,0.96875,concept:athleteplayssport,concept:sport:soccer
3702,concept:athlete:bautista,850,0.947,concept:athleteplaysinleague,concept:sportsleague:mlb
3703,concept:athlete:shelton_benjamin,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3704,concept:athlete:devin_brown,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:alabama_st_hornets
3705,concept:athlete:devin_brown,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3706,concept:athlete:devin_brown,850,0.907,concept:athleteplayssport,concept:sport:football
3707,concept:athlete:daniel_schlereth,850,0.998875,concept:athleteplayssport,concept:sport:baseball
3708,concept:athlete:jason_waddell,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3709,concept:athlete:eude_brito,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3710,concept:athlete:andray_blatche,850,1.0,concept:athleteledsportsteam,concept:sportsteam:washington_wizards
3711,concept:athlete:andray_blatche,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:washington_wizards
3712,concept:athlete:andray_blatche,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3713,concept:athlete:manny_pacquiao,850,1.0,concept:athleteplayssport,concept:sport:boxing
3714,concept:athlete:tex,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:anaheim_angels
3715,concept:athlete:michael_phelps,850,1.0,concept:athleteplayssport,concept:sport:swimming
3716,concept:athlete:francisco_garcia,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3717,concept:athlete:anthony_swarzak,850,0.9999340172671892,concept:athleteplayssport,concept:sport:baseball
3718,concept:athlete:ersan_ilyasova,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3719,concept:athlete:takeo_spikes,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:buffalo_bills
3720,concept:athlete:david_beckham,850,0.9998779296875,concept:athleteplaysforteam,concept:sportsteam:la_galaxy
3721,concept:athlete:david_beckham,850,1.0,concept:athleteplayssport,concept:sport:soccer
3722,concept:athlete:bob_griese,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
3723,concept:athlete:bob_griese,850,0.907,concept:athleteplayssport,concept:sport:football
3724,concept:athlete:bobby_carpenter,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3725,concept:athlete:bobby_carpenter,850,0.907,concept:athleteplayssport,concept:sport:football
3726,concept:athlete:sam_lecure,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3727,concept:athlete:daryll_clark,850,0.953,concept:athleteplaysinleague,concept:sportsleague:acc
3728,concept:athlete:daryll_clark,850,0.927,concept:athleteplayssport,concept:sport:football
3729,concept:athlete:kelly_holcomb,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:buffalo_bills
3730,concept:athlete:ronaldo,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:manchester_united
3731,concept:athlete:george_foreman,850,1.0,concept:athleteplayssport,concept:sport:boxing
3732,concept:athlete:cristhian_martinez,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3733,concept:athlete:cristhian_martinez,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3734,concept:athlete:alexei_ponikarovsky,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
3735,concept:athlete:rafael_nadal,850,1.0,concept:athleteplayssport,concept:sport:tennis
3736,concept:athlete:jd_martin,850,0.9999925634305256,concept:athleteplayssport,concept:sport:baseball
3737,concept:athlete:tedy_bruschi,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:new_england_patriots
3738,concept:athlete:juan_abreu,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3739,concept:athlete:juan_abreu,850,0.99775,concept:athleteplayssport,concept:sport:baseball
3740,concept:athlete:brad_salmon,850,0.999875,concept:athleteplayssport,concept:sport:baseball
3741,concept:athlete:zach_braddock,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3742,concept:athlete:kasey_kiker,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3743,concept:athlete:tuukka_rask,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:boston_bruins
3744,concept:athlete:charlie_zink,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3745,concept:athlete:demarcus_ware,850,0.9990234375,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys
3746,concept:athlete:jeremy,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:ny_giants
3747,concept:athlete:jeremy,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:ny_giants
3748,concept:athlete:andy_pettite,850,0.974,concept:athleteplaysinleague,concept:sportsleague:mlb
3749,concept:athlete:wladimir_klitschko,850,1.0,concept:athleteplayssport,concept:sport:boxing
3750,concept:athlete:jonathan_meloan,850,0.999,concept:athleteplayssport,concept:sport:baseball
3751,concept:athlete:solomon_jones,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3752,concept:athlete:tebow,850,0.9921875,concept:athleteledsportsteam,concept:sportsteam:florida_gators
3753,concept:athlete:darius_miles,850,1.0,concept:athleteledsportsteam,concept:sportsteam:los_angeles_clippers
3754,concept:athlete:darius_miles,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:memphis_grizzlies
3755,concept:athlete:darius_miles,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3756,concept:athlete:doug_williams,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:washington_redskins
3757,concept:athlete:greg_ellis,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys
3758,concept:athlete:ben_howard,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3759,concept:athlete:rajon_rondo,850,0.9689216559391972,concept:athleteledsportsteam,concept:sportsteam:celtics
3760,concept:athlete:rajon_rondo,850,0.9922799468900794,concept:athleteplaysforteam,concept:sportsteam:celtics
3761,concept:athlete:rajon_rondo,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3762,concept:athlete:rajon_rondo,850,0.911,concept:athleteplayssport,concept:sport:basketball
3763,concept:athlete:yoslan_herrera,850,0.9999892785734591,concept:athleteplayssport,concept:sport:baseball
3764,concept:athlete:deuce_lutui,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3765,concept:athlete:deuce_lutui,850,0.907,concept:athleteplayssport,concept:sport:football
3766,concept:athlete:dj_houlton,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3767,concept:athlete:larry_foote,850,1.0,concept:athleteledsportsteam,concept:sportsteam:pittsburgh_steelers
3768,concept:athlete:david_stremme,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:nascar
3769,concept:athlete:federer,850,0.9999999973821373,concept:athleteplayssport,concept:sport:tennis
3770,concept:athlete:brock_lesnar,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3771,concept:athlete:mario_williams,850,0.975,concept:athleteplaysinleague,concept:sportsleague:nfl
3772,concept:athlete:mario_williams,850,0.911,concept:athleteplayssport,concept:sport:hockey
3773,concept:athlete:bracey_wright,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3774,concept:athlete:luis_perdomo,850,0.99275,concept:athleteplayssport,concept:sport:baseball
3775,concept:athlete:lo_duca,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:dodgers
3776,concept:athlete:clay_zavada,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3777,concept:athlete:mark_difelice,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3778,concept:athlete:jorvorskie_lane,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:texas_a_m
3779,concept:athlete:clevelan_santeliz,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3780,concept:athlete:sharrod_ford,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3781,concept:athlete:zaun,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:baltimore_orioles
3782,concept:athlete:nene,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:nuggets
3783,concept:athlete:nene,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3784,concept:athlete:ben_davis,850,0.9999200418211605,concept:athleteplayssport,concept:sport:baseball
3785,concept:athlete:zito,850,0.947,concept:athleteplaysinleague,concept:sportsleague:mlb
3786,concept:athlete:zito,850,0.98425,concept:athleteplayssport,concept:sport:baseball
3787,concept:athlete:evander_holyfield,850,1.0,concept:athleteplayssport,concept:sport:boxing
3788,concept:athlete:christopher_leroux,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3789,concept:athlete:antawn_jamison,850,1.0,concept:athleteledsportsteam,concept:sportsteam:golden_state_warriors
3790,concept:athlete:antawn_jamison,850,0.999969482421875,concept:athleteplaysforteam,concept:sportsteam:washington_wizards
3791,concept:athlete:antawn_jamison,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3792,concept:athlete:antawn_jamison,850,0.965,concept:athleteplayssport,concept:sport:basketball
3793,concept:athlete:billy_koch,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3794,concept:athlete:dice_k,850,0.944,concept:athleteplaysinleague,concept:sportsleague:mlb
3795,concept:athlete:colter_bean,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3796,concept:athlete:nick_price,850,0.96875,concept:athleteplayssport,concept:sport:golf
3797,concept:athlete:hasselbeck,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:seahawks
3798,concept:athlete:bob_cousy,850,0.9691197875423191,concept:athleteplaysforteam,concept:sportsteam:celtics
3799,concept:athlete:ballesteros,850,0.9921875,concept:athleteplayssport,concept:sport:golf
3800,concept:male:matt_moore,850,0.947,concept:athleteplaysinleague,concept:sportsleague:nfl
3801,concept:male:matt_moore,850,0.907,concept:athleteplayssport,concept:sport:football
3802,concept:athlete:utley,850,0.944,concept:athleteplaysinleague,concept:sportsleague:mlb
3803,concept:athlete:baldelli,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:red_sox
3804,concept:athlete:baldelli,850,0.902,concept:athleteplaysinleague,concept:sportsleague:mlb
3805,concept:athlete:baldelli,850,0.911,concept:athleteplayssport,concept:sport:baseball
3806,concept:athlete:p_j__walters,850,1.0,concept:athleteplayssport,concept:sport:baseball
3807,concept:athlete:sail_rivera,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3808,concept:athlete:ron_hextall,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:philadelphia_flyers
3809,concept:athlete:matt_striker,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3810,concept:athlete:pedro_liriano,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3811,concept:athlete:mcgrady,850,0.9999999887656918,concept:athleteplaysforteam,concept:sportsteam:houston_rockets
3812,concept:athlete:jumaine_jones,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3813,concept:athlete:johnny_garland,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3814,concept:athlete:derek_hagan,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3815,concept:athlete:derek_hagan,850,0.907,concept:athleteplayssport,concept:sport:football
3816,concept:athlete:hunter_jones,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3817,concept:athlete:marino_salas,850,0.99775,concept:athleteplayssport,concept:sport:baseball
3818,concept:athlete:deshawn_stevenson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3819,concept:athlete:andrew_carpenter,850,0.99775,concept:athleteplayssport,concept:sport:baseball
3820,concept:athlete:leigh_bodden,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns
3821,concept:athlete:jeremy_jeffress,850,0.9375,concept:athleteplayssport,concept:sport:baseball
