,Entity,Iteration,Probability,Relation,Value
8128,concept:sportsgame:title,1070,0.96875,concept:sportsgameteam,concept:sportsteam:cardinals__
8129,concept:sportsgame:title,1070,0.96875,concept:sportsgameteam,concept:sportsteam:cavaliers
8130,concept:sportsgame:title,1070,0.96875,concept:sportsgameteam,concept:sportsteam:red_wings
8131,concept:sportsgame:title,1070,0.96875,concept:sportsgameteam,concept:organization:jaguars
8132,concept:sportsgame:title,1070,0.9375,concept:sportsgameteam,concept:sportsteam:pirates
8133,concept:sportsgame:title,1069,0.999755859375,concept:sportsgameteam,concept:sportsteam:rams
8134,concept:sportsgame:title,1069,0.96875,concept:sportsgameteam,concept:sportsteam:liverpool
8135,concept:sportsgame:title,1069,0.9932856951540564,concept:sportsgameteam,concept:sportsteam:red_sox
8136,concept:sportsgame:title,1043,0.9999961853027344,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8137,concept:sportsgame:title,1067,0.984375,concept:sportsgameteam,concept:sportsteam:new_york_mets
8138,concept:sportsgame:title,1051,0.9375,concept:sportsgameteam,concept:sportsteam:duke_blue_devils
8139,concept:sportsgame:title,1064,0.99609375,concept:sportsgameteam,concept:sportsteam:marlins
8140,concept:sportsgame:title,1066,0.9921875,concept:sportsgameteam,concept:sportsteam:texas_longhorns
8141,concept:sportsgame:title,1006,0.984375,concept:sportsgameteam,concept:sportsteam:lsu
8142,concept:sportsgame:title,1069,0.9998779296875,concept:sportsgameteam,concept:sportsteam:yankees
8143,concept:sportsgame:title,1069,0.96875,concept:sportsgameteam,concept:sportsteam:phillies
8144,concept:sportsgame:title,1067,1.0,concept:sportsgameteam,concept:sportsteam:new_england_patriots
8145,concept:sportsgame:title,1069,0.96875,concept:sportsgameteam,concept:sportsteam:hornets_charlotte_bobcats__7_50
8146,concept:sportsgame:title,1057,0.99609375,concept:sportsgameteam,concept:sportsteam:milwaukee_bucks_tickets
8147,concept:sportsgame:title,1043,0.998046875,concept:sportsgameteam,concept:sportsteam:brazil
8148,concept:sportsgame:title,1070,1.0,concept:sportsgameteam,concept:sportsteam:chicago_cubs_baseball
8149,concept:sportsgame:title,1070,1.0,concept:sportsgameteam,concept:sportsteam:new_york_jets
8150,concept:sportsgame:title,1070,1.0,concept:sportsgameteam,concept:sportsteam:new
8151,concept:sportsgame:title,1070,0.998046875,concept:sportsgameteam,concept:sportsteam:miami_hurricanes
8152,concept:sportsgame:title,1070,0.998046875,concept:sportsgameteam,concept:sportsteam:boston_red_sox
8153,concept:sportsgame:title,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:san_antonio
8154,concept:sportsgame:title,1070,0.9375,concept:sportsgameteam,concept:sportsteam:blue_jays
8155,concept:sportsgame:title,1070,0.9375,concept:sportsgameteam,concept:sportsteam:ohio_state_university
8156,concept:sportsgame:title,1070,0.9375,concept:sportsgameteam,concept:sportsteam:oklahoma_sooners
8157,concept:sportsgame:title,1070,1.0,concept:sportsgamewinner,concept:sportsteam:boston_celtics
8158,concept:sportsgame:national_championship,1040,0.9375,concept:sportsgameteam,concept:sportsteam:eagles
8159,concept:sportsgame:national_championship,1070,0.96875,concept:sportsgamewinner,concept:sportsteam:florida_gators
8160,concept:sportsgame:three_game_series,1070,0.9375,concept:sportsgameteam,concept:sportsteam:pirates
8161,concept:sportsgame:three_game_series,1064,0.9375,concept:sportsgameteam,concept:sportsteam:marlins
8162,concept:sportsgame:three_game_series,1067,0.9375,concept:sportsgameteam,concept:sportsteam:new_york_mets
8163,concept:sportsgame:three_game_series,1069,0.9375,concept:sportsgameteam,concept:sportsteam:red_sox
8164,concept:sportsgame:three_game_series,1070,0.9375,concept:sportsgameteam,concept:sportsteam:chicago_cubs_baseball
8165,concept:sportsgame:three_game_series,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8166,concept:sportsgame:n2009_world_series,1070,0.9999999837745841,concept:sportsgamesport,concept:sport:baseball
8167,concept:sportsgame:n2009_world_series,1070,0.999755859375,concept:sportsgamewinner,concept:sportsteam:yankees
8168,concept:sportsgame:three_game_set,1070,0.9921875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8169,concept:sportsgame:changes,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8170,concept:sportsgame:alds,1070,0.999999995109954,concept:sportsgamesport,concept:sport:baseball
8171,concept:sportsgame:alds,1069,0.9375,concept:sportsgameteam,concept:sportsteam:red_sox
8172,concept:sportsgame:alds,1069,0.96875,concept:sportsgameteam,concept:sportsteam:yankees
8173,concept:sportsgame:alds,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8174,concept:sportsgame:thing,1070,0.999969482421875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8175,concept:sportsgame:alcs,1070,1.0,concept:sportsgamesport,concept:sport:baseball
8176,concept:sportsgame:alcs,1070,0.984375,concept:sportsgameteam,concept:sportsteam:rangers
8177,concept:sportsgame:alcs,1064,0.9375,concept:sportsgameteam,concept:sportsteam:tampa_bay_devil_rays
8178,concept:sportsgame:alcs,1069,0.998046875,concept:sportsgameteam,concept:sportsteam:red_sox
8179,concept:sportsgame:alcs,1069,0.99609375,concept:sportsgameteam,concept:sportsteam:yankees
8180,concept:sportsgame:alcs,1070,0.9375,concept:sportsgameteam,concept:sportsteam:boston_red_sox
8181,concept:sportsgame:alcs,1070,0.9999998807907104,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8182,concept:sportsgame:super_bowl,1070,1.0,concept:sportsgameteam,concept:sportsteam:dallas_cowboys
8183,concept:sportsgame:super_bowl,1070,0.9999980926513672,concept:sportsgameteam,concept:sportsteam:broncos
8184,concept:sportsgame:super_bowl,1070,0.99951171875,concept:sportsgameteam,concept:sportsteam:packers
8185,concept:sportsgame:super_bowl,1070,0.998046875,concept:sportsgameteam,concept:sportsteam:oakland_raiders
8186,concept:sportsgame:super_bowl,1070,0.998046875,concept:sportsgameteam,concept:sportsteam:baltimore_colts
8187,concept:sportsgame:super_bowl,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:pats
8188,concept:sportsgame:super_bowl,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:bears_29_17
8189,concept:sportsgame:super_bowl,1070,0.984375,concept:sportsgameteam,concept:sportsteam:sd_chargers
8190,concept:sportsgame:super_bowl,1070,0.96875,concept:sportsgameteam,concept:sportsteam:seahawks
8191,concept:sportsgame:super_bowl,1070,0.96875,concept:sportsgameteam,concept:sportsteam:minnesota_vikings
8192,concept:sportsgame:super_bowl,1070,0.9375,concept:sportsgameteam,concept:sportsteam:kansas_city_chiefs
8193,concept:sportsgame:super_bowl,1070,0.9375,concept:sportsgameteam,concept:organization:jaguars
8194,concept:sportsgame:super_bowl,1070,0.9999995231628418,concept:sportsgameteam,concept:sportsteam:new_york_jets
8195,concept:sportsgame:super_bowl,1070,0.9998779296875,concept:sportsgameteam,concept:sportsteam:new_england_patriots
8196,concept:sportsgame:super_bowl,1070,0.9990234375,concept:sportsgameteam,concept:sportsteam:new
8197,concept:sportsgame:super_bowl,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:rams
8198,concept:sportsgame:super_bowl,1070,1.0,concept:sportsgamewinner,concept:sportsteam:pittsburgh_steelers_sunday
8199,concept:sportsgame:training_camp,1070,0.9921875,concept:sportsgamewinner,concept:sportsteam:new
8200,concept:sportsgame:seven_game_series,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8201,concept:sportsgame:tv,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8202,concept:sportsgame:n2010_world_series,1070,0.9999999997023075,concept:sportsgamesport,concept:sport:baseball
8203,concept:sportsgame:n2010_world_series,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:former_san_francisco_giants
8204,concept:sportsgame:two_seasons,1070,0.99951171875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8205,concept:sportsgame:n2003_world_series,1070,1.0,concept:sportsgamesport,concept:sport:baseball
8206,concept:sportsgame:n2003_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:florida_marlins_team
8207,concept:sportsgame:n2004_pga_tour,1070,1.0,concept:sportsgamesport,concept:sport:golf
8208,concept:sportsgame:n2002_stanley_cup,1070,1.0,concept:sportsgameloserscore,1
8209,concept:sportsgame:n2002_stanley_cup,1070,1.0,concept:sportsgamesport,concept:sport:hockey
8210,concept:sportsgame:n2002_stanley_cup,1070,1.0,concept:sportsgamewinner,concept:sportsteam:red_wings
8211,concept:sportsgame:n2002_stanley_cup,1070,1.0,concept:sportsgamewinnerscore,4
8212,concept:sportsgame:n2008_stanley_cup,1066,0.9999999953740975,concept:sportsgameteam,concept:sportsteam:former_detroit_red_wings
8213,concept:sportsgame:n2008_stanley_cup,1070,0.9999999998009822,concept:sportsgamewinner,concept:sportsteam:red_wings
8214,concept:sportsgame:win,1069,0.96875,concept:sportsgameteam,concept:sportsteam:chicago_bulls
8215,concept:sportsgame:win,1070,0.96875,concept:sportsgameteam,concept:sportsteam:cleveland_browns
8216,concept:sportsgame:win,1070,0.9375,concept:sportsgameteam,concept:sportsteam:pittsburgh_steelers_sunday
8217,concept:sportsgame:win,1070,0.9375,concept:sportsgameteam,concept:sportsteam:rams
8218,concept:sportsgame:win,1070,0.9999998807907104,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8219,concept:sportsgame:n1908_world_series,1070,0.9999999998276523,concept:sportsgamesport,concept:sport:baseball
8220,concept:sportsgame:n1908_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:chicago_cubs_baseball
8221,concept:sportsgame:start,1070,0.9999995231628418,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8222,concept:sportsgame:n2006_orange_bowl,1070,1.0,concept:sportsgameloser,concept:sportsteam:florida_state_seminoles
8223,concept:sportsgame:n2006_orange_bowl,1070,1.0,concept:sportsgameloserscore,23
8224,concept:sportsgame:n2006_orange_bowl,1070,1.0,concept:sportsgamewinner,concept:sportsteam:penn_state
8225,concept:sportsgame:n2006_orange_bowl,1070,1.0,concept:sportsgamewinnerscore,26
8226,concept:sportsgame:n2001_super_bowl,1070,1.0,concept:sportsgameloser,concept:sportsteam:new
8227,concept:sportsgame:n2001_super_bowl,1070,1.0,concept:sportsgameloserscore,7
8228,concept:sportsgame:n2001_super_bowl,1070,1.0,concept:sportsgamesport,concept:sport:football
8229,concept:sportsgame:n2001_super_bowl,1070,1.0,concept:sportsgamewinner,concept:sportsteam:baltimore_colts
8230,concept:sportsgame:n2001_super_bowl,1070,1.0,concept:sportsgamewinnerscore,34
8231,concept:sportsgame:championship,1070,1.0,concept:sportsgamescore,8-6
8232,concept:sportsgame:championship,1066,0.96875,concept:sportsgameteam,concept:sportsteam:atlanta_braves_spring_training
8233,concept:sportsgame:championship,1069,0.984375,concept:sportsgameteam,concept:sportsteam:royals
8234,concept:sportsgame:championship,1069,0.998046875,concept:sportsgameteam,concept:sportsteam:portland_trailblazers
8235,concept:sportsgame:championship,1069,0.96875,concept:sportsgameteam,concept:sportsteam:carolina_hurricanes_hockey
8236,concept:sportsgame:championship,1069,0.9946328906906194,concept:sportsgameteam,concept:sportsteam:white_sox
8237,concept:sportsgame:championship,1064,0.984375,concept:sportsgameteam,concept:sportsteam:pittsburgh_steelers_sunday
8238,concept:sportsgame:championship,1069,0.96875,concept:sportsgameteam,concept:sportsteam:red_sox_this_season
8239,concept:sportsgame:championship,1069,1.0,concept:sportsgameteam,concept:sportsteam:wesley_wolverines
8240,concept:sportsgame:championship,1069,0.9921875,concept:sportsgameteam,concept:sportsteam:boston_celtics
8241,concept:sportsgame:championship,1051,0.96875,concept:sportsgameteam,concept:sportsteam:st___louis_cardinals
8242,concept:sportsgame:championship,1069,0.998046875,concept:sportsgameteam,concept:sportsteam:houston_rockets_nba
8243,concept:sportsgame:championship,1045,0.99609375,concept:sportsgameteam,concept:sportsteam:broncos
8244,concept:sportsgame:championship,1045,0.96875,concept:sportsgameteam,concept:sportsteam:montreal_canadiens
8245,concept:sportsgame:championship,1060,0.99951171875,concept:sportsgameteam,concept:sportsteam:spurs
8246,concept:sportsgame:championship,1069,0.99609375,concept:sportsgameteam,concept:sportsteam:pirates
8247,concept:sportsgame:championship,1069,0.99951171875,concept:sportsgameteam,concept:sportsteam:chicago_bulls
8248,concept:sportsgame:championship,1040,0.984375,concept:sportsgameteam,concept:sportsteam:suns
8249,concept:sportsgame:championship,1045,0.96875,concept:sportsgameteam,concept:sportsteam:pittsburgh_penguins
8250,concept:sportsgame:championship,1069,0.96875,concept:sportsgameteam,concept:sportsteam:bruins
8251,concept:sportsgame:championship,1067,0.9375,concept:sportsgameteam,concept:sportsteam:cincinnati_red_stockings
8252,concept:sportsgame:championship,1055,0.96875,concept:sportsgameteam,concept:sportsteam:falcons
8253,concept:sportsgame:championship,1045,0.9375,concept:sportsgameteam,concept:sportsteam:maple_leafs
8254,concept:sportsgame:championship,1058,1.0,concept:sportsgameteam,concept:sportsteam:twins
8255,concept:sportsgame:championship,1070,1.0,concept:sportsgameteam,concept:sportsteam:packers
8256,concept:sportsgame:championship,1070,1.0,concept:sportsgameteam,concept:sportsteam:detroit_pistons_nba
8257,concept:sportsgame:championship,1070,1.0,concept:sportsgameteam,concept:sportsteam:red_wings
8258,concept:sportsgame:championship,1070,0.9999999995934314,concept:sportsgameteam,concept:sportsteam:rangers
8259,concept:sportsgame:championship,1070,0.9991702251919489,concept:sportsgameteam,concept:sportsteam:louis_cardinals
8260,concept:sportsgame:championship,1070,0.998046875,concept:sportsgameteam,concept:sportsteam:cardinals__
8261,concept:sportsgame:championship,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:cleveland_browns
8262,concept:sportsgame:championship,1070,0.9921875,concept:sportsgameteam,concept:sportsteam:seattle_supersonics_and_thunders
8263,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:cavaliers
8264,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:oakland_raiders
8265,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:arizona_cardinals
8266,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:bears_29_17
8267,concept:sportsgame:championship,1070,0.9375,concept:sportsgameteam,concept:sportsteam:devils
8268,concept:sportsgame:championship,1070,0.9375,concept:sportsgameteam,concept:sportsteam:wildcats
8269,concept:sportsgame:championship,1070,0.9375,concept:sportsgameteam,concept:sportsteam:kansas_city_chiefs
8270,concept:sportsgame:championship,1043,0.999969482421875,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8271,concept:sportsgame:championship,1069,0.998046875,concept:sportsgameteam,concept:sportsteam:dodgers
8272,concept:sportsgame:championship,1069,0.999969482421875,concept:sportsgameteam,concept:sportsteam:dallas_mavericks
8273,concept:sportsgame:championship,1066,0.9970755754087118,concept:sportsgameteam,concept:sportsteam:texas_longhorns
8274,concept:sportsgame:championship,1069,1.0,concept:sportsgameteam,concept:sportsteam:yankees
8275,concept:sportsgame:championship,1069,0.9999997615814209,concept:sportsgameteam,concept:sportsteam:florida_gators
8276,concept:sportsgame:championship,1069,0.9999058078827184,concept:sportsgameteam,concept:sportsteam:new_england_patriots
8277,concept:sportsgame:championship,1052,0.9375,concept:sportsgameteam,concept:sportsteam:utah_jazz
8278,concept:sportsgame:championship,1057,0.9999980926513672,concept:sportsgameteam,concept:sportsteam:milwaukee_bucks_tickets
8279,concept:sportsgame:championship,1069,1.0,concept:sportsgameteam,concept:sportsteam:georgia_bulldogs
8280,concept:sportsgame:championship,1069,0.9990234375,concept:sportsgameteam,concept:sportsteam:rams
8281,concept:sportsgame:championship,1069,0.999755859375,concept:sportsgameteam,concept:sportsteam:red_sox
8282,concept:sportsgame:championship,1069,0.96875,concept:sportsgameteam,concept:sportsteam:blue_jays
8283,concept:sportsgame:championship,1067,0.999969482421875,concept:sportsgameteam,concept:sportsteam:new_york_mets
8284,concept:sportsgame:championship,1064,0.984375,concept:sportsgameteam,concept:sportsteam:marlins
8285,concept:sportsgame:championship,1069,1.0,concept:sportsgameteam,concept:sportsteam:phillies
8286,concept:sportsgame:championship,1058,0.998046875,concept:sportsgameteam,concept:sportsteam:anaheim_ducks
8287,concept:sportsgame:championship,1069,0.9375,concept:sportsgameteam,concept:sportsteam:florida_marlins_team
8288,concept:sportsgame:championship,1070,0.9998779296875,concept:sportsgameteam,concept:sportsteam:chicago_cubs_baseball
8289,concept:sportsgame:championship,1070,0.9973045728458179,concept:sportsgameteam,concept:sportsteam:new_york_jets
8290,concept:sportsgame:championship,1070,0.99609375,concept:sportsgameteam,concept:sportsteam:miami_hurricanes
8291,concept:sportsgame:championship,1070,0.9921875,concept:sportsgameteam,concept:sportsteam:new
8292,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:knights_of_pythias
8293,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:boston_red_sox
8294,concept:sportsgame:championship,1070,0.96875,concept:sportsgameteam,concept:sportsteam:ohio_state_university
8295,concept:sportsgame:championship,1070,1.0,concept:sportsgamewinner,concept:sportsteam:baltimore_colts
8296,concept:sportsgame:n2000_european_cup,1070,1.0,concept:sportsgameloser,concept:sportsteam:italy
8297,concept:sportsgame:n2000_european_cup,1070,1.0,concept:sportsgamewinner,concept:sportsteam:france
8298,concept:sportsgame:n1917_world_series,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:chicago_white_sox
8299,concept:sportsgame:national_title,1070,0.999755859375,concept:sportsgamewinner,concept:sportsteam:florida_gators
8300,concept:sportsgame:n1915_world_series,1070,0.9999999998825968,concept:sportsgamesport,concept:sport:baseball
8301,concept:sportsgame:n1915_world_series,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:boston_red_sox
8302,concept:sportsgame:interleague_series,1070,0.9921875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8303,concept:sportsgame:three_seasons,1070,0.998046875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8304,concept:sportsgame:super_bowl_xxxvii,1070,1.0,concept:sportsgamedate,concept:dateliteral:n2002
8305,concept:sportsgame:super_bowl_xxxvii,1070,1.0,concept:sportsgameloserscore,21
8306,concept:sportsgame:super_bowl_xxxvii,1070,1.0,concept:sportsgamewinnerscore,48
8307,concept:sportsgame:championships,1069,0.96875,concept:sportsgameteam,concept:sportsteam:boston_celtics
8308,concept:sportsgame:championships,1069,0.96875,concept:sportsgameteam,concept:sportsteam:chicago_bulls
8309,concept:sportsgame:championships,1069,0.9375,concept:sportsgameteam,concept:sportsteam:red_sox
8310,concept:sportsgame:championships,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:team_usa
8311,concept:sportsgame:semifinals,1070,1.0,concept:sportsgamescore,6-1
8312,concept:sportsgame:semifinals,1060,0.9375,concept:sportsgameteam,concept:sportsteam:spurs
8313,concept:sportsgame:semifinals,1069,0.998046875,concept:sportsgameteam,concept:sportsteam:chicago_bulls
8314,concept:sportsgame:semifinals,1070,0.9375,concept:sportsgameteam,concept:sportsteam:detroit_pistons_nba
8315,concept:sportsgame:semifinals,1043,0.9921875,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8316,concept:sportsgame:semifinals,1069,0.9375,concept:sportsgameteam,concept:sportsteam:dallas_mavericks
8317,concept:sportsgame:n1937_world_series,1070,0.9999999920466993,concept:sportsgamesport,concept:sport:baseball
8318,concept:sportsgame:n1937_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:yankees
8319,concept:sportsgame:n1959_world_series,1070,0.9999999964611214,concept:sportsgamesport,concept:sport:baseball
8320,concept:sportsgame:n1959_world_series,1070,0.99951171875,concept:sportsgamewinner,concept:sportsteam:los_angeles_dodgers
8321,concept:sportsgame:second_round,1070,0.999755859375,concept:sportsgamewinner,concept:sportsteam:new
8322,concept:sportsgame:n1963_world_series,1051,0.984375,concept:sportsgameteam,concept:sportsteam:los_angeles_dodgers
8323,concept:sportsgame:n1963_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:la_dodgers
8324,concept:sportsgame:n1973_world_series,1070,0.9999999999445812,concept:sportsgamesport,concept:sport:baseball
8325,concept:sportsgame:n1973_world_series,1067,1.0,concept:sportsgameteam,concept:sportsteam:new_york_mets
8326,concept:sportsgame:n1973_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:oakland_athletics
8327,concept:sportsgame:babe_ruth,1070,0.984375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8328,concept:sportsgame:ticket,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8329,concept:sportsgame:n1953_world_series,1070,0.9999999999999992,concept:sportsgamesport,concept:sport:baseball
8330,concept:sportsgame:n1953_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:yankees
8331,concept:sportsgame:seasons,1070,0.9999995231628418,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8332,concept:sportsgame:n2004_alcs,1070,0.984375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8333,concept:sportsgame:teams,1066,0.9375,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8334,concept:sportsgame:teams,1070,0.9921875,concept:sportsgamewinner,concept:sportsteam:red_sox
8335,concept:sportsgame:major_league_baseball,1070,0.984375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8336,concept:sportsgame:n1921_world_series,1070,0.9999660434340188,concept:sportsgameteam,concept:sportsteam:new_york_jets
8337,concept:sportsgame:n1921_world_series,1070,0.9375000068161727,concept:sportsgamewinner,concept:sportsteam:yankees
8338,concept:sportsgame:n1931_world_series,1070,0.9999999993798039,concept:sportsgamesport,concept:sport:baseball
8339,concept:sportsgame:n1931_world_series,1070,0.9999923706054688,concept:sportsgamewinner,concept:sportsteam:st__louis_cardinals
8340,concept:sportsgame:two_game_series,1070,0.96875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8341,concept:sportsgame:n1943_world_series,1070,0.9999999199955506,concept:sportsgamesport,concept:sport:baseball
8342,concept:sportsgame:n1943_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:yankees
8343,concept:sportsgame:n1965_world_series,1070,0.9999999965751598,concept:sportsgamesport,concept:sport:baseball
8344,concept:sportsgame:n1965_world_series,1070,0.999969482421875,concept:sportsgamewinner,concept:sportsteam:los_angeles_dodgers
8345,concept:sportsgame:n1951_world_series,1070,0.9999999919585314,concept:sportsgamesport,concept:sport:baseball
8346,concept:sportsgame:n1951_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:yankees
8347,concept:sportsgame:consecutive_games,1069,0.9375,concept:sportsgameteam,concept:sportsteam:pirates
8348,concept:sportsgame:consecutive_games,1069,0.96875,concept:sportsgameteam,concept:sportsteam:titans
8349,concept:sportsgame:consecutive_games,1069,0.9375,concept:sportsgameteam,concept:sportsteam:hornets_charlotte_bobcats__7_50
8350,concept:sportsgame:consecutive_games,1049,0.9375,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8351,concept:sportsgame:consecutive_games,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8352,concept:sportsgame:n1975_world_series,1069,0.9375,concept:sportsgameteam,concept:sportsteam:red_sox_this_season
8353,concept:sportsgame:n1975_world_series,1070,0.999878,concept:sportsgamewinner,concept:sportsteam:cincinnati_red_stockings
8354,concept:sportsgame:american_league_championship_series,1069,0.9921875,concept:sportsgameteam,concept:sportsteam:red_sox
8355,concept:sportsgame:american_league_championship_series,1069,0.99609375,concept:sportsgameteam,concept:sportsteam:yankees
8356,concept:sportsgame:american_league_championship_series,1070,0.9375,concept:sportsgameteam,concept:sportsteam:boston_red_sox
8357,concept:sportsgame:american_league_championship_series,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8358,concept:sportsgame:n1941_world_series,1070,0.9999999923452343,concept:sportsgamesport,concept:sport:baseball
8359,concept:sportsgame:n1941_world_series,1070,1.0,concept:sportsgamewinner,concept:sportsteam:yankees
8360,concept:sportsgame:n1995_world_series,1070,0.9999999696105565,concept:sportsgamesport,concept:sport:baseball
8361,concept:sportsgame:n1995_world_series,1070,0.9999831986932505,concept:sportsgamewinner,concept:sportsteam:atlanta_braves
8362,concept:sportsgame:n2008_super_bowl,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:new
8363,concept:sportsgame:n1985_world_series,1069,0.9375,concept:sportsgameteam,concept:sportsteam:st__louis_cardinals
8364,concept:sportsgame:n1985_world_series,1070,0.9998779296875,concept:sportsgamewinner,concept:sportsteam:kansas_city_royals
8365,concept:sportsgame:face,1070,0.9375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8366,concept:sportsgame:n1997_world_series,1070,0.99951171875,concept:sportsgamewinner,concept:sportsteam:florida_marlins_team
8367,concept:sportsgame:n1980_world_series,1070,0.9999999915074526,concept:sportsgamesport,concept:sport:baseball
8368,concept:sportsgame:n1980_world_series,1063,0.96875,concept:sportsgameteam,concept:sportsteam:kansas_city_royals
8369,concept:sportsgame:n1980_world_series,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:philadelphia_phillies
8370,concept:sportsgame:first_time,1070,0.9990234375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8371,concept:sportsgame:league_title,1070,0.984375,concept:sportsgamewinner,concept:sportsteam:chelsea
8372,concept:sportsgame:semi,1043,0.9375,concept:sportsgameteam,concept:sportsteam:brazil
8373,concept:sportsgame:final_game,1070,1.0,concept:sportsgamescore,0-15
8374,concept:sportsgame:final_game,1070,0.99609375,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8375,concept:sportsgame:n1969_world_series,1070,0.9999999996768252,concept:sportsgamesport,concept:sport:baseball
8376,concept:sportsgame:n1969_world_series,1070,0.9999923706054688,concept:sportsgamewinner,concept:sportsteam:new_york_mets
8377,concept:sportsgame:list,1070,0.9921875,concept:sportsgamewinner,concept:sportsteam:red_sox_this_season
8378,concept:sportsgame:n2000_euro_cup,1070,1.0,concept:sportsgamesport,concept:sport:soccer
8379,concept:sportsgame:n1991_world_series,1070,0.9999999997993139,concept:sportsgamesport,concept:sport:baseball
8380,concept:sportsgame:n1991_world_series,1058,0.984375,concept:sportsgameteam,concept:sportsteam:atlanta_braves
8381,concept:sportsgame:n1991_world_series,1070,0.9998779296875,concept:sportsgamewinner,concept:sportsteam:minnesota_twins
8382,concept:sportsgame:conference_finals,1046,0.9375,concept:sportsgameteam,concept:sportsteam:los_angeles_lakers
8383,concept:sportsgame:conference_finals,1070,0.96875,concept:sportsgamewinner,concept:sportsteam:new
8384,concept:sportsgame:straight_games,1061,0.9375,concept:sportsgameteam,concept:sportsteam:broncos
8385,concept:sportsgame:straight_games,1048,0.9375,concept:sportsgameteam,concept:sportsteam:suns
8386,concept:sportsgame:straight_games,1048,0.96875,concept:sportsgameteam,concept:sportsteam:kings_college
8387,concept:sportsgame:straight_games,1069,0.9375,concept:sportsgameteam,concept:sportsteam:huskies
8388,concept:sportsgame:straight_games,1069,0.9375,concept:sportsgameteam,concept:sportsteam:titans
8389,concept:sportsgame:straight_games,1049,0.96875,concept:sportsgameteam,concept:sportsteam:raptors
8390,concept:sportsgame:straight_games,1048,0.96875,concept:sportsgameteam,concept:sportsteam:sixers
8391,concept:sportsgame:straight_games,1069,0.9990234375,concept:sportsgameteam,concept:sportsteam:chicago_bulls
8392,concept:sportsgame:straight_games,1069,0.9375,concept:sportsgameteam,concept:sportsteam:carolina_hurricanes_hockey
8393,concept:sportsgame:straight_games,1066,0.96875,concept:sportsgameteam,concept:sportsteam:atlanta_braves_spring_training
